71266	24961	0	0
71267	24961	1	1
71268	24961	1	2
71269	24961	1	3
71270	24961	1	4
71271	24961	1	5
71272	24961	1	6
71273	24961	1	7
71274	24961	1	8
71275	24961	1	9
71276	24961	1	10
71277	24961	1	11
71278	24961	1	12
71279	24961	1	13
71280	24961	1	14
71281	24961	1	15
71282	24961	1	16
71283	24961	1	17
71284	24961	1	18
71285	24961	1	19
71286	24961	1	20
71287	24961	1	21
71288	24961	1	22
71289	24961	1	23
71290	24961	1	24
71291	24961	1	25
71292	24961	1	26
71293	24961	1	27
71294	24961	1	28
71295	24961	1	29
71296	24961	1	30
71297	24961	1	31
71298	24961	1	32
71299	24961	1	33
71300	24961	1	34
71301	24961	1	35
71302	24961	1	36
71303	24961	1	37
71304	24961	1	38
71305	24961	1	39
71306	24961	1	40
71307	24961	1	41
71308	24961	1	42
71309	24961	1	43
71310	24961	1	44
71311	24961	1	45
71312	24961	1	46
71313	24961	1	47
71314	24961	1	48
71315	24961	1	49
71316	24961	1	50
71317	24961	1	51
71318	24961	1	52
71319	24961	1	53
71320	24961	1	54
71321	24961	1	55
71322	24961	1	56
71323	24961	1	57
71324	24961	1	58
71325	24961	1	59
71326	24961	1	60
71327	24961	1	61
71328	24961	1	62
71329	24961	1	63
71330	24961	1	64
71331	24961	1	65
71332	24961	1	66
71333	24961	1	67
71334	24961	1	68
71335	24961	1	69
71336	24961	1	70
71337	24961	1	71
71338	24961	1	72
71339	24961	1	73
71340	24961	1	74
71341	24961	1	75
71342	24961	1	76
71343	24961	1	77
71344	24961	1	78
71345	24961	1	79
71346	24961	1	80
71347	24961	1	81
71348	24961	1	82
71349	24961	1	83
71350	24961	1	84
71351	24961	1	85
71352	24961	1	86
71353	24961	1	87
71354	24961	1	88
71355	24962	0	0
71356	24962	1	1
71357	24962	1	2
71358	24962	1	3
71359	24962	1	4
71360	24962	1	5
71361	24962	1	6
71362	24962	1	7
71363	24962	1	8
71364	24962	1	9
71365	24962	1	10
71366	24962	1	11
71367	24962	1	12
71368	24962	1	13
